0.05 0.0 0.0
0.15000000000000002 0.0 0.0
0.25 0.0 0.0
0.35000000000000003 0.0 0.0
0.45 0.0 0.0
0.55 0.0 0.0
0.65 0.0 0.0
0.75 0.0 0.0
0.8500000000000001 0.0 0.0
0.9500000000000001 0.0 0.0
1.05 0.0 0.0
1.1500000000000001 0.0 0.0
1.25 0.0 0.0
1.35 0.0 0.0
1.4500000000000002 0.0 0.0
1.55 0.0 0.0
1.6500000000000001 0.0 0.0
1.75 0.0 0.0
1.85 0.0 0.0
1.9500000000000002 0.0 0.0
2.0500000000000003 0.0 0.0
2.15 0.0 0.0
2.25 0.0 0.0
2.35 0.0 0.0
2.45 0.0 0.0
2.5500000000000003 0.0 0.0
2.6500000000000004 0.017590577528664202 0.00011907720344599067
2.75 0.27129742077157315 0.002096794234592443
2.85 3.5607950402819304 0.02997639165009939
2.95 26.894116904430668 0.2555810967528165
3.0500000000000003 78.09786968532492 0.9558793074884032
3.1500000000000004 113.86027306624938 2.0448972829688534
3.25 112.45265652910284 3.1898194168323393
3.35 92.17569793502877 4.186930500331342
3.45 72.40152629417058 5.017587185221997
3.5500000000000003 57.5374119089108 5.716528951292247
3.6500000000000004 47.46822502869608 6.326095510271699
3.75 40.27135050322983 6.871966119946975
3.85 34.701795524297616 7.367762176938372
3.95 30.57864677331393 7.8276383366467845
4.05 26.907381387271712 8.253049411862154
4.15 24.362926342377552 8.657487367461892
4.25 22.53799530899976 9.049877816434725
4.3500000000000005 21.731722753986983 9.44624440854871
4.45 21.7004603354658 9.86044669483101
4.55 22.296955368042536 10.305376076872102
4.65 23.212628489902748 10.789160868124586
4.75 24.116517283002903 11.313633822067603
4.8500000000000005 24.546923252229124 11.870179961895287
4.95 25.11590718583067 12.463350107687203
5.050000000000001 25.126486181725213 13.080988030152414
5.15 24.834595176666266 13.715866260768708
5.25 25.040516056139985 14.381109178263745
5.3500000000000005 25.455165394170944 15.083374751491045
5.45 26.15373543495345 15.832137384029162
5.550000000000001 27.55978597281029 16.650373798873424
5.65 29.433484260704244 17.556012881047067
5.75 31.799450591523296 18.56939094599072
5.8500000000000005 34.27850659554537 19.700096297216714
5.95 36.591640080972596 20.948719143472513
6.050000000000001 38.53171652149332 22.30810967528163
6.15 39.45431978814893 23.74644321570578
6.25 39.47481508827403 25.232702741882072
6.3500000000000005 38.550910763122204 26.730994242876083
6.45 37.1583734612837 28.221007289595743
6.550000000000001 35.38979776417004 29.684445410868125
6.65 33.230945700960376 31.100889454937032
6.75 31.173874264238613 32.46991488568587
6.8500000000000005 29.297662700186596 33.794949055666
6.95 27.546996463648195 35.077446777667326
7.050000000000001 26.127080411783265 36.3290931494367
7.15 25.148158169776615 37.56826230119284
7.25 24.43805769092432 38.806359758117985
7.3500000000000005 24.07082725826326 40.05972498343276
7.45 23.937351720971844 41.34028640656064
7.550000000000001 24.190971137534543 42.66938991053673
7.65 24.40093233600867 44.045777418820414
7.75 24.839079035779022 45.48374855036448
7.8500000000000005 25.116808769549664 46.975563286945004
7.95 25.399478801574904 48.522847291252496
8.05 25.601090133667576 50.12189363817094
8.15 25.84150339365498 51.776305707422146
8.25 25.996042723828428 53.481703528827055
8.35 26.140279137658805 55.238387384029174
8.450000000000001 26.209362017556302 57.04215333001991
8.55 26.512321744512576 58.91021061133206
8.65 26.662829617785075 60.83307446984758
8.75 26.871903412898195 62.81608267064278
8.85 27.07739155322465 64.86018783134527
8.950000000000001 27.264221558284277 66.96517250662689
9.05 27.31673458782481 69.12160371106695
9.15 27.226297773773418 71.31865577369115
9.25 27.018481575468428 73.54685429092116
9.35 26.61027397680307 75.78909356361822
9.450000000000001 26.16893286996501 78.04156312127235
9.55 25.636959368757903 80.29519238734265
9.65 24.963831189157045 82.53584741550694
9.75 24.452122933376216 84.77629535288274
9.850000000000001 23.977645387322273 87.0185656891982
9.950000000000001 23.463981762393814 89.2575795228628
10.05 23.140507252622402 91.5103338303513
